fecha;area;partida;importe
2025-06-10;Direccion;Seguros;773.32
2025-08-25;IT;Software;8218.7
2025-04-03;Administracion;Hardware;2772.5
2025-10-08;Contabilidad;Publicidad;992.91
2025-04-19;Calidad;Software;4377.58
2025-04-26;I+D;Viajes;1941.99
2025-10-27;Administracion;Alquileres;4509.64
2025-05-23;Operaciones;Alquileres;1142.26
2025-04-29;RRHH;;122.78
2025-01-29;IT;Alquileres;3295.21
2025-11-07;I+D;Alquileres;3780.67
2025-02-06;Operaciones;Hardware;2193.28
2025-02-27;Operaciones;Alquileres;7730.78
2025-07-24;Marketing;Mantenimiento;12284.21
2025-10-03;Marketing;Formacion;5919.55
2025-09-07;Direccion;Personal;703.93
2025-07-02;RRHH;XXX-PARTIDA MALA;19539.66
2025-02-26;I+D;Software;6114.74
2025-04-01;Administracion;Mantenimiento;4385.38
2025-06-01;Ventas;Personal;18036.13
2025-06-11;RRHH;Publicidad;8572.36
2025-03-09;Operaciones;Alquileres;10433.59
2025-01-07;IT;Viajes;8392.79
2025-01-04;Contabilidad;Publicidad;3069.16
2025-04-07;Contabilidad;Alquileres;1722.87
2025-07-21;Direccion;Formacion;6911.64
2025-08-17;Operaciones;Suministros;1981.53
2025-03-27;Operaciones;Personal;4563.3
2025-07-12;Operaciones;Viajes;14110.0
2025-04-15;RRHH;Publicidad;8425.06
2025-04-09;Contabilidad;Software;16145.1
2025-01-10;I+D;Suministros;468.61
2025-08-15;Administracion;Software;281.41
2025-08-07;RRHH;Viajes;5502.44
2025-09-18;Administracion;Suministros;194.88
2025-07-14;Administracion;Viajes;10000000.0
2025-06-10;RRHH;Personal;2738.62
2025-02-13;Marketing;Mantenimiento;11242.03
2025-01-04;IT;Formacion;4797.34
2025-01-21;;Seguros;711.1
2025-09-03;Marketing;Alquileres;7554.17
2025-01-27;Administracion;Software;291.32
2025-05-18;Contabilidad;Alquileres;2203.78
2025-06-19;Ventas;Seguros;10000000.0
2025-10-15;Ventas;Software;1652.2
2025-07-24;Calidad;Mantenimiento;6321.56
2025-02-21;Calidad;Hardware;10885.35
2025-06-05;Marketing;Publicidad;3916.86
2025-02-14;I+D;Suministros;1488.99
2025-05-17;Contabilidad;Software;14019.61
2025-10-03;Operaciones;Hardware;9761.45
2025-08-23;Calidad;Hardware;404.86
2025-10-02;Ventas;Personal;2087.24
2025-07-19;Administracion;Alquileres;17037.52
2025-10-17;Operaciones;Publicidad;5216.53
2025-02-28;Marketing;Personal;-500.0
2025-02-26;Calidad;Hardware;11416.34
2025-10-10;Operaciones;Software;942.27
2025-02-19;IT;Seguros;12346.1
2025-02-20;Direccion;Publicidad;992.86
2025-06-28;Contabilidad;Software;7706.23
2025-01-06;Ventas;Formacion;10000000.0
2025-05-31;Marketing;Hardware;8197.0
2025-08-11;I+D;Formacion;8470.63
2025-05-28;Administracion;Mantenimiento;5911.42
2025-01-06;I+D;Publicidad;1631.42
2025-05-04;Calidad;Publicidad;13621.43
2025-02-15;Operaciones;Alquileres;12208.11
2025-09-25;IT;Personal;5007.79
2025-09-11;Administracion;XXX-PARTIDA MALA;3416.06
2025-10-24;Contabilidad;Hardware;3040.39
2025-09-03;IT;Alquileres;7845.3
2025-05-15;Marketing;Alquileres;5069.73
2025-02-04;I+D;Suministros;889.96
2025-03-30;Direccion;Hardware;7804.72
2025-04-23;Marketing;Software;12452.78
2025-01-13;Direccion;;4694.71
2025-06-29;I+D;Hardware;517.07
2025-06-12;Calidad;Seguros;210.54
2025-01-01;Ventas;Publicidad;11003.27
2025-01-15;Calidad;Viajes;7007.73
2025-02-07;Administracion;Publicidad;7854.42
2025-01-25;RRHH;Software;10263.24
2025-11-07;Ventas;Software;278.3
2025-02-09;IT;Hardware;10000000.0
2025-05-17;Operaciones;Suministros;6481.33
2025-10-12;I+D;Mantenimiento;4962.05
2025-10-20;Contabilidad;Hardware;8851.74
2025-10-11;Direccion;Viajes;621.64
2025-05-24;Direccion;Seguros;315.3
2025-05-27;RRHH;Formacion;9155.4
2025-04-28;Marketing;Publicidad;6827.91
2025-03-11;Calidad;Software;2590.32
2025-10-05;Administracion;Personal;9798.73
2025-01-13;Contabilidad;Software;14390.37
2025-05-17;Operaciones;Formacion;5571.67
2025-05-07;IT;Viajes;10310.87
2025-09-18;Administracion;Suministros;4798.31
2025-07-21;Marketing;Mantenimiento;7922.1
2025-09-18;IT;Hardware;1086.59
2025-09-25;Marketing;Seguros;6586.03
2025-03-07;IT;Formacion;2334.99
2025-10-24;IT;Seguros;4753.32
2025-08-04;Operaciones;Hardware;8076.56
2025-01-17;Operaciones;Seguros;14751.7
2025-05-29;RRHH;Publicidad;3847.79
2025-07-04;Calidad;Hardware;9939.71
2025-09-30;Ventas;Hardware;2172.6
2025-08-31;Operaciones;Seguros;8102.0
2025-01-27;I+D;Alquileres;8390.59
2025-02-20;Ventas;Viajes;1078.99
2025-05-24;Marketing;Formacion;1286.17
2025-03-13;Ventas;Mantenimiento;8641.1
2025-03-01;IT;Mantenimiento;5267.02
2025-05-05;Direccion;Hardware;9713.61
2025-01-03;Ventas;Viajes;1599.13
2025-06-11;Administracion;Seguros;1324.42
2025-01-28;I+D;Seguros;3686.97
2025-02-16;Direccion;Alquileres;1631.36
2025-11-04;IT;Publicidad;1698.79
2025-09-04;Administracion;Publicidad;4936.04
2025-06-20;Calidad;Viajes;8946.47
2025-07-01;Administracion;Software;1776.51
2025-10-13;RRHH;Alquileres;7570.42
2025-05-06;Calidad;Viajes;7315.56
2025-09-23;Calidad;Software;4217.1
2025-05-16;I+D;Mantenimiento;5746.17
2025-03-14;Contabilidad;Seguros;4603.18
2025-04-10;Calidad;Suministros;9671.06
2025-02-27;RRHH;Viajes;6343.84
2025-02-15;I+D;Formacion;12185.86
2025-11-08;Administracion;Viajes;224.44
2025-02-15;Marketing;Seguros;1336.93
2025-10-07;IT;Suministros;7550.53
2025-09-10;Contabilidad;Software;8142.67
2025-02-13;I+D;Hardware;471.91
2025-09-23;Calidad;Hardware;4469.72
2025-05-10;IT;Hardware;15553.82
2025-07-31;IT;Personal;5441.68
2025-09-25;Calidad;Mantenimiento;9207.61
2025-08-14;IT;Formacion;2597.57
2025-11-07;Administracion;Mantenimiento;3074.92
2025-09-21;I+D;Seguros;3852.14
2025-04-30;I+D;XXX-PARTIDA MALA;2060.71
2025-07-09;Direccion;Suministros;5600.94
2025-06-16;RRHH;Suministros;3945.67
2025-13-40;I+D;Publicidad;1815.01
2025-02-03;Marketing;Software;13478.1
2025-09-22;Ventas;Seguros;2012.45
2025-09-10;Calidad;Mantenimiento;4049.86
2025-10-01;Marketing;Formacion;7833.32
2025-06-22;RRHH;Publicidad;4696.21
2025-06-10;Contabilidad;Mantenimiento;10000000.0
2025-08-10;Administracion;Software;1902.15
2025-09-14;Operaciones;Suministros;5731.59
2025-08-02;Ventas;Alquileres;7832.61
2025-03-21;Marketing;Software;7118.56
2025-06-14;Direccion;Formacion;7244.86
2025-02-19;Direccion;Hardware;5115.79
2025-05-04;I+D;Formacion;3107.23
2025-01-12;I+D;Software;1489.22
2025-05-24;Ventas;Software;1559.88
2025-03-01;Calidad;Mantenimiento;2442.65
2025-01-09;I+D;Formacion;6527.22
2025-03-07;RRHH;Viajes;919.3
2025-10-29;Ventas;Suministros;3919.34
2025-03-31;Calidad;Suministros;3036.57
2025-03-03;Ventas;Alquileres;4555.72
2025-07-10;IT;Hardware;2568.13
2025-03-08;RRHH;Viajes;8006.35
2025-10-23;Direccion;Suministros;10268.68
2025-03-28;Calidad;Personal;7998.58
2025-01-20;Administracion;Personal;3186.15
2025-04-30;Calidad;Publicidad;8803.78
2025-07-31;Direccion;Suministros;5500.2
2025-01-14;Marketing;Suministros;8692.02
2025-06-29;Marketing;Personal;4031.87
2025-01-20;RRHH;Software;19469.71
2025-02-22;I+D;Hardware;1146.46
2025-06-01;I+D;Software;1494.75
2025-09-10;IT;Mantenimiento;2981.25
2025-03-08;Operaciones;Hardware;4530.7
2025-07-09;RRHH;Suministros;8481.98
2025-05-17;Marketing;Software;15684.96
2025-09-25;Contabilidad;Publicidad;2762.34
2025-02-09;XXX-AREA MALA;Seguros;1248.87
2025-10-31;Administracion;Mantenimiento;1020.03
2025-13-40;Operaciones;Alquileres;4895.87
2025-10-31;Calidad;Alquileres;2700.03
2025-05-06;Ventas;Personal;12945.22
2025-09-03;;Publicidad;10040.55
2025-08-20;I+D;Alquileres;7107.34
2025-06-13;IT;Formacion;5901.83
2025-07-13;Contabilidad;Publicidad;2975.13
2025-07-26;Contabilidad;Personal;2629.94
2025-03-03;Ventas;Software;1365.7
2025-01-21;Operaciones;Publicidad;1669.07
2025-08-13;Operaciones;Publicidad;6497.29
2025-09-05;I+D;Seguros;5128.29
2025-04-04;Direccion;Formacion;1631.7
2025-05-21;I+D;Publicidad;206.11
2025-06-24;I+D;Publicidad;2107.15
2025-05-26;Ventas;Suministros;3016.19
2025-10-30;RRHH;Suministros;17804.11
2025-07-19;RRHH;Mantenimiento;11655.11
2025-03-02;Administracion;Mantenimiento;1052.8
2025-05-12;Calidad;Suministros;7314.38
2025-03-11;IT;Personal;3205.14
2025-04-15;Direccion;Hardware;12773.39
2025-09-08;Calidad;Seguros;100.84
2025-05-08;Contabilidad;Personal;6494.92
2025-02-09;IT;Mantenimiento;9449.28
2025-05-21;Direccion;Mantenimiento;1208.82
2025-09-26;Calidad;Seguros;1457.05
2025-11-08;;Alquileres;4678.01
2025-01-31;Calidad;Hardware;10939.6
2025-05-29;I+D;Viajes;9233.75
2025-01-10;IT;Formacion;3451.3
2025-06-11;Marketing;Suministros;17156.37
2025-03-01;Ventas;Viajes;1567.17
2025-07-31;RRHH;Seguros;274.42
2025-07-07;Direccion;Personal;805.04
2025-07-04;Contabilidad;Mantenimiento;2222.78
2025-01-25;Operaciones;Suministros;3985.81
2025-04-02;I+D;Formacion;6661.57
2025-10-03;Operaciones;Mantenimiento;10650.67
2025-05-26;Marketing;Mantenimiento;3973.04
2025-06-14;I+D;Formacion;8957.0
2025-06-09;Direccion;Formacion;3162.14
2025-09-04;Administracion;Software;2287.48
2025-03-25;Operaciones;Hardware;5931.75
2025-08-05;Contabilidad;Personal;8605.14
2025-06-18;IT;Alquileres;5653.59
2025-04-13;Operaciones;Publicidad;10276.38
2025-08-23;Direccion;Publicidad;807.12
2025-07-10;Direccion;Mantenimiento;13454.22
2025-04-08;Marketing;Mantenimiento;1365.12
2025-05-17;Marketing;Seguros;6408.28
2025-03-09;Direccion;Publicidad;787.15
2025-06-01;Ventas;Hardware;4860.09
2025-07-27;Direccion;Viajes;1995.9
2025-09-28;Operaciones;Software;5654.19
2025-09-20;Contabilidad;Viajes;7083.93
2025-09-09;Operaciones;Publicidad;6451.48
2025-05-15;IT;Publicidad;418.19
2025-02-06;Administracion;Mantenimiento;311.07
2025-03-25;Contabilidad;Suministros;331.3
2025-09-20;Contabilidad;Publicidad;1209.65
2025-03-26;Ventas;Mantenimiento;4488.23
2025-10-03;Administracion;Viajes;3850.54
2025-06-27;Ventas;Publicidad;10263.28
2025-05-16;Operaciones;Viajes;1603.34
2025-10-10;I+D;Hardware;1274.57
2025-03-22;Marketing;Software;9592.11
2025-09-12;Calidad;Formacion;10991.81
2025-06-04;Marketing;;7726.81
2025-09-28;IT;Software;7007.41
2025-06-27;Administracion;Software;431.73
2025-02-08;Administracion;Seguros;10816.36
2025-06-05;Calidad;Formacion;9992.9
2025-09-19;IT;;6079.14
2025-11-04;Contabilidad;Viajes;5822.93
2025-07-20;IT;Hardware;15935.37
2025-10-11;I+D;Seguros;1997.82
2025-07-24;Direccion;Software;7937.28
2025-02-18;Administracion;Hardware;9443.74
2025-03-11;IT;Seguros;12155.82
2025-08-24;Calidad;Software;682.59
2025-08-26;Ventas;Viajes;1351.9
2025-06-18;Administracion;Publicidad;13201.49
2025-02-08;Administracion;XXX-PARTIDA MALA;1407.12
2025-04-24;Administracion;Software;593.66
2025-03-01;RRHH;Hardware;2691.47
2025-09-24;I+D;Hardware;779.47
2025-09-20;Contabilidad;Mantenimiento;4337.77
2025-02-01;Direccion;Suministros;10193.5
2025-11-04;Operaciones;Suministros;3965.51
2025-07-27;Direccion;Formacion;12846.29
2025-06-15;Ventas;Alquileres;2272.9
2025-04-05;Operaciones;Viajes;2840.58
2025-10-20;I+D;Viajes;5298.62
2025-10-17;I+D;Hardware;1407.96
2025-08-13;Contabilidad;Software;4141.61
2025-07-05;IT;Alquileres;1935.87
2025-03-05;IT;Formacion;1284.56
2025-01-16;Calidad;Viajes;8926.47
2025-06-16;;Seguros;481.91
2025-06-03;Contabilidad;Software;4838.89
2025-06-02;Calidad;Hardware;1558.41
2025-04-01;I+D;Publicidad;1004.83
2025-01-11;Direccion;Personal;986.18
2025-01-21;RRHH;Suministros;16450.07
2025-05-31;IT;Viajes;13293.35
2025-04-22;I+D;Software;6861.98
2025-03-11;IT;Software;11102.26
2025-09-11;I+D;Personal;2089.49
2025-07-14;RRHH;Seguros;395.66
2025-07-30;Contabilidad;Publicidad;-500.0
2025-05-05;;Seguros;1693.61
2025-08-16;Contabilidad;Personal;5470.07
2025-05-09;Administracion;Hardware;1422.4
2025-10-09;IT;Alquileres;5798.53
2025-01-14;Ventas;Personal;1352.35
2025-10-10;IT;Viajes;13541.68
2025-10-31;Direccion;Viajes;9264.78
2025-03-06;Direccion;Mantenimiento;6470.45
2025-03-01;Direccion;Viajes;5697.77
2025-07-04;Direccion;Personal;240.53
2025-08-03;Calidad;Alquileres;445.64
2025-05-31;Marketing;Publicidad;3756.11
2025-03-27;I+D;Hardware;570.19
2025-11-05;IT;Seguros;8908.1
2025-10-07;Operaciones;Formacion;687.51
2025-09-12;Administracion;Publicidad;-500.0
2025-04-19;Marketing;Hardware;489.19
2025-10-10;Ventas;Mantenimiento;13660.13
2025-01-10;I+D;Publicidad;2182.63
2025-02-28;Direccion;Personal;201.94
2025-07-19;Calidad;Mantenimiento;5530.68
2025-04-02;Administracion;Viajes;7188.01
2025-01-26;IT;Viajes;8092.75
2025-04-19;Contabilidad;Personal;10672.55
2025-09-09;Contabilidad;Publicidad;3145.8
2025-03-29;Operaciones;Mantenimiento;11545.98
2025-09-20;Operaciones;Viajes;12459.12
2025-02-08;Direccion;Hardware;3845.29
2025-10-07;I+D;Alquileres;11854.83
2025-02-04;Contabilidad;Formacion;2875.54
2025-02-13;Operaciones;Personal;3727.7
2025-09-02;Direccion;Software;11312.51
2025-04-23;Operaciones;Seguros;168.11
2025-04-22;Administracion;Seguros;9297.63
2025-09-19;Contabilidad;Mantenimiento;6160.19
2025-09-23;Ventas;Alquileres;1142.86
2025-02-09;Ventas;Formacion;8423.64
2025-01-18;Administracion;Seguros;6451.82
2025-07-08;IT;Hardware;5445.59
2025-04-27;IT;Mantenimiento;7352.94
2025-06-26;I+D;Hardware;745.95
2025-08-14;RRHH;Formacion;8141.61
2025-04-08;Ventas;Mantenimiento;6615.82
2025-03-13;Ventas;Hardware;4204.04
2025-08-01;RRHH;Publicidad;4644.33
2025-02-13;I+D;Seguros;4577.89
2025-01-24;Marketing;Mantenimiento;2631.81
2025-05-21;Marketing;Hardware;4869.67
2025-01-11;Operaciones;Publicidad;7544.29
2025-01-28;Calidad;Hardware;4786.07
2025-11-08;Operaciones;Seguros;8741.13
2025-01-06;RRHH;Alquileres;8451.9
2025-09-01;Operaciones;Publicidad;10000000.0
2025-11-03;;Seguros;475.26
2025-04-10;;Software;5127.62
2025-07-26;Administracion;Seguros;6758.6
2025-03-26;Marketing;Seguros;5703.53
2025-02-08;Marketing;Formacion;2661.13
2025-09-23;RRHH;Alquileres;4681.68
2025-02-27;Marketing;Software;14206.51
2025-08-17;;Suministros;5473.62
2025-09-16;Marketing;Seguros;7077.28
2025-06-23;Ventas;Software;653.49
2025-08-15;RRHH;Personal;11566.53
2025-04-29;Operaciones;Software;5313.72
2025-08-20;Operaciones;Personal;994.97
2025-07-31;Contabilidad;Alquileres;2269.54
2025-10-18;Ventas;Personal;5310.27
2025-07-05;Operaciones;Alquileres;11623.46
2025-06-19;Marketing;Publicidad;1825.42
2025-02-19;Contabilidad;Formacion;3546.08
2025-06-17;Administracion;Hardware;6293.44
2025-09-26;IT;Formacion;7605.92
2025-06-17;RRHH;Hardware;13671.15
2025-01-03;Ventas;Formacion;5419.31
2025-03-19;Contabilidad;Personal;6731.08
2025-08-26;Calidad;Software;4677.99
2025-10-24;I+D;Hardware;1310.12
2025-02-07;Administracion;Hardware;6222.18
2025-06-21;Operaciones;Mantenimiento;520.15
2025-01-14;;Alquileres;9266.05
2025-06-02;Administracion;Viajes;10205.54
2025-03-30;Administracion;Hardware;3678.81
2025-13-40;IT;Alquileres;6621.19
2025-01-06;IT;Mantenimiento;1387.72
2025-02-22;RRHH;Software;1190.63
2025-04-07;Calidad;Hardware;6991.42
2025-07-14;Calidad;Viajes;4070.76
2025-03-09;RRHH;Viajes;9913.29
2025-04-12;Operaciones;Formacion;1087.99
2025-10-06;Direccion;Hardware;7279.73
2025-02-21;RRHH;Viajes;7756.35
2025-03-22;Administracion;Alquileres;7295.79
2025-05-12;Ventas;Software;904.35
2025-10-27;I+D;Publicidad;1678.15
2025-06-09;I+D;Suministros;299.87
2025-01-04;RRHH;Hardware;12491.06
2025-08-21;Operaciones;Alquileres;9062.56
2025-07-07;Marketing;Suministros;-500.0
2025-07-30;I+D;Personal;11720.3
2025-06-28;IT;Suministros;6007.54
2025-08-31;Administracion;Personal;3342.6
2025-07-17;Marketing;Viajes;258.87
2025-01-01;Direccion;Mantenimiento;10266.12
2025-09-21;IT;Mantenimiento;3233.5
2025-04-21;Administracion;Suministros;999.2
2025-04-24;Calidad;Alquileres;-500.0
2025-09-13;Marketing;Formacion;9748.62
2025-04-24;Direccion;Personal;637.03
2025-10-24;Marketing;Seguros;2068.03
2025-02-13;Administracion;Suministros;5370.05
2025-02-03;Administracion;Alquileres;8179.42
2025-03-18;Contabilidad;Mantenimiento;8215.46
2025-01-28;Ventas;Formacion;2950.77
2025-04-08;I+D;Alquileres;3405.88
2025-08-12;Operaciones;Personal;2570.56
2025-01-13;Marketing;Hardware;4553.44
2025-07-19;Contabilidad;Formacion;892.72
2025-07-20;Administracion;Viajes;6871.02
2025-01-06;Calidad;Alquileres;2772.0
2025-06-07;Ventas;Software;1279.63
2025-10-03;RRHH;Publicidad;4477.45
2025-05-18;Operaciones;Viajes;6720.05
2025-02-01;RRHH;Personal;6997.25
2025-11-04;Ventas;Personal;5103.98
2025-01-29;Calidad;Hardware;5937.6
2025-05-12;Ventas;Alquileres;2005.38
2025-02-11;I+D;Alquileres;12120.25
2025-03-14;I+D;Mantenimiento;4461.01
2025-08-17;I+D;Formacion;5014.29
2025-07-11;Calidad;Formacion;1328.75
2025-10-22;Administracion;Alquileres;1407.32
2025-07-25;Calidad;Mantenimiento;3067.54
2025-05-24;IT;Hardware;15053.35
2025-09-05;Marketing;Viajes;908.32
2025-06-28;IT;Formacion;6066.67
2025-06-19;RRHH;Suministros;1892.61
2025-04-26;I+D;Mantenimiento;613.6
2025-11-01;XXX-AREA MALA;Formacion;6358.15
2025-06-16;I+D;Viajes;3554.26
2025-10-04;RRHH;Personal;4758.58
2025-02-25;Contabilidad;Publicidad;557.02
2025-09-12;Marketing;Personal;1031.62
2025-03-23;IT;Suministros;1636.78
2025-06-10;RRHH;Alquileres;7891.73
2025-07-03;Contabilidad;Publicidad;3221.69
2025-01-11;Contabilidad;Hardware;8824.58
2025-04-08;Marketing;Hardware;2016.73
2025-04-22;Direccion;Alquileres;2017.39
2025-04-22;I+D;Seguros;1454.68
2025-08-03;Calidad;Formacion;12142.94
2025-04-01;Direccion;Suministros;9397.65
2025-02-23;Calidad;Formacion;16074.94
2025-07-23;RRHH;Personal;10902.67
2025-05-29;Administracion;Personal;5481.92
2025-08-25;I+D;Formacion;5613.66
2025-05-16;Marketing;Alquileres;1494.53
2025-06-16;RRHH;Hardware;7560.42
2025-01-13;Contabilidad;Alquileres;-500.0
2025-05-06;Calidad;Publicidad;1278.7
2025-01-20;RRHH;Publicidad;1222.37
2025-09-28;Contabilidad;Viajes;6150.12
2025-07-17;I+D;Seguros;3375.26
2025-10-30;Marketing;Software;8771.47
2025-08-06;Administracion;Alquileres;9220.9
2025-06-04;Calidad;Formacion;14278.51
2025-07-02;Operaciones;Software;3222.75
2025-10-09;Ventas;Software;1241.22
2025-08-17;Direccion;XXX-PARTIDA MALA;547.88
2025-03-28;Administracion;Suministros;7115.48
2025-10-21;Calidad;Personal;13646.64
2025-10-05;RRHH;Software;4501.58
2025-04-17;RRHH;Mantenimiento;2626.87
2025-10-05;Operaciones;Personal;365.25
2025-06-20;IT;Seguros;7671.94
2025-02-25;Ventas;Suministros;3599.97
2025-06-01;I+D;Alquileres;10368.23
2025-04-12;Contabilidad;Mantenimiento;4098.33
2025-06-09;Direccion;Software;7185.82
2025-07-12;Calidad;Mantenimiento;4632.29
2025-13-40;RRHH;Suministros;6214.64
2025-05-31;Ventas;Personal;13301.44
2025-10-16;Ventas;Suministros;2663.63
2025-02-05;Administracion;Personal;10132.99
2025-05-03;IT;Formacion;2521.67
2025-06-01;Marketing;Suministros;12186.08
2025-02-21;Marketing;Viajes;6010.45
2025-08-01;Operaciones;Viajes;1855.18
2025-04-23;Direccion;Mantenimiento;14045.55
2025-06-01;Direccion;Alquileres;859.07
2025-10-04;Calidad;Personal;10235.35
2025-10-17;Administracion;Viajes;4176.17
2025-06-18;Operaciones;Alquileres;2366.81
2025-09-26;I+D;Publicidad;585.31
2025-11-05;I+D;;5225.06
2025-01-26;Direccion;Software;1810.06
2025-05-07;RRHH;Publicidad;7579.04
2025-09-27;Calidad;Mantenimiento;8646.84
2025-04-28;RRHH;Suministros;4705.98
2025-05-13;Direccion;Viajes;3483.38
2025-09-22;Calidad;Suministros;1118.52
2025-03-09;XXX-AREA MALA;Formacion;5248.44
2025-01-14;Operaciones;Publicidad;5467.78
2025-04-22;Calidad;Mantenimiento;9062.87
2025-02-22;Marketing;Formacion;879.85
2025-07-18;Ventas;Alquileres;3558.11
2025-11-05;Marketing;Publicidad;3220.24
2025-03-05;Operaciones;Hardware;9003.26
2025-07-23;Operaciones;Viajes;12824.54
2025-06-02;Contabilidad;Mantenimiento;4873.88
2025-04-13;Operaciones;Publicidad;4639.53
2025-07-07;I+D;Formacion;3415.22
2025-05-09;Marketing;Formacion;6139.25
2025-08-10;Marketing;Viajes;1623.19
2025-06-04;Contabilidad;Publicidad;2315.52
2025-11-03;Operaciones;Mantenimiento;2678.2
2025-01-14;Ventas;Seguros;2627.53
2025-09-23;Contabilidad;Formacion;1244.94
2025-07-24;I+D;Viajes;2583.0
2025-07-06;IT;Suministros;1581.69
2025-03-16;I+D;Suministros;204.5
2025-03-10;Marketing;Seguros;985.56
2025-04-16;Administracion;Viajes;1840.77
2025-11-04;Contabilidad;Mantenimiento;16648.58
2025-03-12;Calidad;Publicidad;1948.17
2025-05-26;Contabilidad;Software;3372.8
2025-10-21;Administracion;Viajes;8848.19
2025-10-31;IT;Mantenimiento;1093.88
2025-02-06;Ventas;Personal;11346.65
2025-05-12;Marketing;Formacion;1860.18
2025-08-29;IT;Formacion;5640.69
2025-03-22;Administracion;Formacion;1281.94
2025-03-09;RRHH;Alquileres;6329.16
2025-09-18;I+D;Mantenimiento;3781.41
2025-03-02;Calidad;Viajes;-500.0
2025-03-11;I+D;Software;3269.12
2025-03-05;Direccion;Formacion;2334.57
2025-03-07;Ventas;Mantenimiento;6692.73
2025-04-08;Direccion;Viajes;5720.41
2025-10-09;I+D;Formacion;1767.81
2025-01-06;XXX-AREA MALA;Publicidad;2278.37
2025-02-02;Contabilidad;Publicidad;3077.88
2025-08-17;Operaciones;Software;2047.76
2025-08-09;IT;;5115.74
2025-03-09;Contabilidad;Personal;15823.51
2025-09-15;Calidad;XXX-PARTIDA MALA;1164.95
2025-03-08;Operaciones;Personal;220.57
2025-10-03;IT;Suministros;8007.42
2025-04-13;Marketing;Seguros;6971.06
2025-05-12;RRHH;Hardware;2477.86
2025-10-11;Operaciones;Suministros;10000000.0
2025-03-14;Contabilidad;Personal;11628.23
2025-04-17;RRHH;Publicidad;6394.35
2025-09-15;Administracion;Suministros;4571.66
2025-06-19;Ventas;Hardware;2393.41
2025-01-22;Operaciones;Personal;3502.58
2025-05-10;Operaciones;Formacion;4711.36
2025-01-05;Direccion;Viajes;8456.99
2025-06-19;Direccion;Mantenimiento;14059.6
2025-05-22;Marketing;Alquileres;11744.43
2025-08-06;IT;Mantenimiento;5562.64
2025-08-24;Operaciones;Suministros;-500.0
2025-06-03;I+D;Publicidad;928.21
2025-05-13;;Seguros;6861.7
2025-10-06;Ventas;Publicidad;10000000.0
2025-10-18;Marketing;Personal;2233.88
2025-07-03;Calidad;Viajes;871.43
2025-03-27;Operaciones;Personal;3293.43
